I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;4;20.0000;LowOrHighOfLast2Candles;20;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9466.50629000;9466.50629000;0.00000000;188;45;0.24;666.0937;-533.4937;-0.8009;-2.837732
20200505;5;20.0000;LowOrHighOfLast2Candles;20;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9136.41535000;9136.41535000;0.00000000;241;58;0.24;947.5951;-863.5846;-0.9113;-3.583339
20200505;4;20.0000;LowOrHighOfLast2Candles;30;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9608.33655000;9608.33655000;0.00000000;136;30;0.22;526.3235;-391.6635;-0.7441;-2.879878
20200505;5;20.0000;LowOrHighOfLast2Candles;30;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9325.14517000;9325.14517000;0.00000000;190;43;0.23;720.3850;-674.8548;-0.9368;-3.551868
20200505;4;20.0000;LowOrHighOfLast2Candles;40;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9355.54360000;9355.54360000;0.00000000;106;19;0.18;712.1064;-644.4564;-0.9050;-6.079777
20200505;5;20.0000;LowOrHighOfLast2Candles;40;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9394.48695000;9394.48695000;0.00000000;152;33;0.22;606.0331;-605.5131;-0.9991;-3.983638
20200505;4;20.0000;LowOrHighOfLast2Candles;50;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9197.80904000;9197.80904000;0.00000000;79;10;0.13;889.5410;-802.1910;-0.9018;-10.154316
20200505;5;20.0000;LowOrHighOfLast2Candles;50;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;8589.13764000;8589.13764000;0.00000000;109;10;0.09;1410.8624;-1410.8624;-1.0000;-12.943691
20200505;4;20.0000;LowOrHighOfLast2Candles;60;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9429.16124000;9429.16124000;0.00000000;66;9;0.14;665.4088;-570.8388;-0.8579;-8.649072
20200505;5;20.0000;LowOrHighOfLast2Candles;60;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;8977.39124000;8977.39124000;0.00000000;87;8;0.09;1028.7688;-1022.6088;-0.9940;-11.754124
20200505;4;20.0000;LowOrHighOfLast2Candles;70;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9470.89000000;9470.89000000;0.00000000;53;6;0.11;603.6000;-529.1100;-0.8766;-9.983208
20200505;5;20.0000;LowOrHighOfLast2Candles;70;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9007.28000000;9007.28000000;0.00000000;68;4;0.06;998.8200;-992.7200;-0.9939;-14.598824
20200505;4;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9573.48000000;9573.48000000;0.00000000;44;5;0.11;504.3500;-426.5200;-0.8457;-9.693636
20200505;5;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9120.76000000;9120.76000000;0.00000000;58;3;0.05;887.8300;-879.2400;-0.9903;-15.159310
20200505;4;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9612.14000000;9612.14000000;0.00000000;38;4;0.11;473.3600;-387.8600;-0.8194;-10.206842
20200505;5;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9289.75000000;9289.75000000;0.00000000;45;2;0.04;721.7700;-710.2500;-0.9840;-15.783333
20200505;4;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;10155.56488000;10155.56488000;0.00000000;189;55;0.29;372.2929;155.5649;0.4179;0.823095
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;8978.27219000;8978.27219000;0.00000000;235;54;0.23;1120.6264;-1021.7278;-0.9117;-4.347778
20200505;4;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;9777.97505000;9777.97505000;0.00000000;236;65;0.28;516.7426;-222.0250;-0.4297;-0.940784
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;8513.43479000;8513.43479000;0.00000000;292;65;0.22;1571.0669;-1486.5652;-0.9462;-5.090977
20200505;4;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;9593.38498000;9593.38498000;0.00000000;262;71;0.27;642.3103;-406.6150;-0.6331;-1.551966
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;8626.62249000;8626.62249000;0.00000000;328;80;0.24;1423.7361;-1373.3775;-0.9646;-4.187127
20200505;4;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;9355.47214000;9355.47214000;0.00000000;267;66;0.25;850.7869;-644.5279;-0.7576;-2.413962
20200505;5;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;8646.92247000;8646.92247000;0.00000000;341;81;0.24;1556.9005;-1353.0775;-0.8691;-3.967969
20200505;4;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;3.500000;60;0.000000;8;19;1;9464.40843000;9464.40843000;0.00000000;233;57;0.24;766.0513;-535.5916;-0.6992;-2.298676
